Winner ID	Winner Name	Winner Score	Winner Elo	Winner RD	Loser ID	Loser Name	Loser Score	Loser Elo	Loser RD	Timestamp	Index
493885737889038350	Matt	6	1634.982003	254.4691821	152837146049380352	heckaroni	2	1365.017997	254.4691821	Nov/19/2022 at 23:52:41	1
262121428550156289	JustAGrump	10	1634.982003	254.4691821	430827513615351809	kangarus	0	1365.017997	254.4691821	Nov/20/2022 at 00:24:02	2
493885737889038350	Matt	8	1712.826827	226.8300111	295390108365094913	RuckusTheory	3	1399.089946	252.5369628	Nov/20/2022 at 00:50:21	3
325855295345786882	Crazzy	8	1634.982003	254.4691821	585608016347267107	Baltor33	1	1365.017997	254.4691821	Nov/20/2022 at 01:03:22	4
465161170136072202	Cézarito	14	1634.982003	254.4691821	147819776293470210	BarneyBlaster	7	1365.017997	254.4691821	Nov/20/2022 at 01:04:52	5
262121428550156289	JustAGrump	9	1712.826827	226.8300111	882818124825624636	HowieHour	1	1399.089946	252.5369628	Nov/20/2022 at 01:12:38	6
289217674708516865	Clutch1908	14	1721.43352	254.8218346	493885737889038350	Matt	3	1584.355329	208.5799993	Nov/20/2022 at 01:14:03	7
289217674708516865	Clutch1908	11	1831.325518	219.1132014	262121428550156289	JustAGrump	0	1622.880198	202.4386715	Nov/20/2022 at 01:34:22	8
465161170136072202	Cézarito	6	1689.256289	229.6112334	147819776293470210	BarneyBlaster	4	1310.743711	229.6112334	Nov/20/2022 at 01:36:08	9
325855295345786882	Crazzy	7	1735.007186	217.7364046	493885737889038350	Matt	1	1513.105452	189.3940671	Nov/20/2022 at 01:43:11	10
289217674708516865	Clutch1908	15	1882.307141	198.5248636	262121428550156289	JustAGrump	1	1578.201352	186.4740174	Nov/20/2022 at 02:04:59	11
330320859229061122	Super63	8	1634.982003	254.4691821	336528791549640716	Stuffed Flatbread	1	1365.017997	254.4691821	Nov/20/2022 at 02:05:08	12
465161170136072202	Cézarito	16	1720.795081	214.9792644	147819776293470210	BarneyBlaster	6	1279.204919	214.9792644	Nov/20/2022 at 02:08:16	13
289217674708516865	Clutch1908	12	1913.362039	185.8613179	262121428550156289	JustAGrump	0	1550.221778	176.0928116	Nov/20/2022 at 02:28:55	14
289217674708516865	Clutch1908	11	1935.249857	177.1176772	262121428550156289	JustAGrump	0	1530.206957	168.7229136	Nov/20/2022 at 02:45:13	15
761613604469866496	BEAR	4	1634.982003	254.4691821	326193143722672128	sleepywitch	0	1365.017997	254.4691821	Nov/20/2022 at 10:27:11	16
761613604469866496	BEAR	11	1689.256289	229.6112334	326193143722672128	sleepywitch	7	1310.743711	229.6112334	Nov/20/2022 at 11:13:37	17
289217674708516865	Clutch1908	10	1966.694827	167.2913684	761613604469866496	BEAR	0	1640.765834	207.0555687	Nov/20/2022 at 11:56:52	18
289217674708516865	Clutch1908	10	1988.026198	160.3395702	761613604469866496	BEAR	4	1610.322071	193.3716642	Nov/20/2022 at 12:20:59	19
387779388902473728	Kr1ps	15	1634.982003	254.4691821	307619119145025556	Kefgeru de Kalos	0	1365.017997	254.4691821	Nov/20/2022 at 15:03:33	20
450031551791628298	AlfaEcho	6	1634.982003	254.4691821	550268552234663937	erter	0	1365.017997	254.4691821	Nov/20/2022 at 15:14:08	21
450031551791628298	AlfaEcho	4	1689.256289	229.6112334	550268552234663937	erter	3	1310.743711	229.6112334	Nov/20/2022 at 15:14:15	22
387779388902473728	Kr1ps	13	1689.256289	229.6112334	307619119145025556	Kefgeru de Kalos	0	1310.743711	229.6112334	Nov/20/2022 at 15:23:52	23
295390108365094913	RuckusTheory	10	1526.116179	224.6654277	338507587966205953	seth	0	1327.178734	250.8533448	Nov/20/2022 at 17:07:34	24
338507587966205953	seth	14	1526.442675	225.2532211	761613604469866496	BEAR	9	1493.482602	182.1869227	Nov/20/2022 at 18:49:11	25
210982819793469440	legendarybolt	14	1634.982003	254.4691821	114253535666765824	HairyDixon	6	1365.017997	254.4691821	Nov/20/2022 at 18:52:10	26
273289366321758210	hunter002_	14	1650.141701	245.7430452	338507587966205953	seth	1	1434.797752	204.1299719	Nov/20/2022 at 19:20:24	27
465161170136072202	Cézarito	6	1772.293183	195.8249117	295390108365094913	RuckusTheory	5	1470.735041	202.5884582	Nov/20/2022 at 20:05:17	28
262121428550156289	JustAGrump	15	1587.744468	156.0424443	493885737889038350	Matt	5	1442.177408	170.9458069	Nov/20/2022 at 20:12:32	29
117697656519786497	Pokebunny	7	1621.394299	244.0441074	338507587966205953	seth	4	1370.870799	188.3037144	Nov/20/2022 at 20:30:25	30
317495021106495488	duckydonne	3	1602.772806	245.2897341	338507587966205953	seth	0	1323.091947	176.3336746	Nov/20/2022 at 21:11:13	31
210982819793469440	legendarybolt	13	1712.826827	226.8300111	73879112166416384	CornBoy	4	1399.089946	252.5369628	Nov/20/2022 at 21:37:28	32
138371176106950657	hellzhero	12	1589.754381	247.6280506	338507587966205953	seth	0	1285.468205	167.0079118	Nov/20/2022 at 21:40:16	33
338507587966205953	seth	6	1354.872979	157.2449656	73879112166416384	CornBoy	5	1248.317692	215.1182902	Nov/20/2022 at 22:14:51	34
338507587966205953	seth	3	1415.827591	150.3513645	399230263151820800	Quoise	0	1292.966341	243.3707913	Nov/20/2022 at 22:53:36	35
668898165679849475	Wheels	6	1572.948026	257.121458	73879112166416384	CornBoy	4	1204.889937	200.410447	Nov/20/2022 at 22:58:10	36
465161170136072202	Cézarito	4	1896.994701	179.8415563	289217674708516865	Clutch1908	3	1904.308032	151.9462775	Nov/20/2022 at 23:05:15	37
330320859229061122	Super63	6	1708.658039	221.1805217	295390108365094913	RuckusTheory	0	1420.173989	186.6845185	Nov/20/2022 at 23:11:50	38
429357286717390860	MORI	10	1600.910054	252.5369628	114253535666765824	HairyDixon	0	1287.173173	226.8300111	Nov/20/2022 at 23:23:16	39
430827513615351809	kangarus	2	1520.178902	218.0592072	761613604469866496	BEAR	0	1410.765593	169.8815892	Nov/20/2022 at 23:57:50	40
295390108365094913	RuckusTheory	11	1494.130567	174.5240665	383738514207932417	mittens	1	1325.872899	243	Nov/21/2022 at 00:14:47	41
338507587966205953	seth	14	1475.459477	142.4238563	430827513615351809	kangarus	6	1399.663502	191.5373622	Nov/21/2022 at 00:32:24	42
262121428550156289	JustAGrump	7	1627.398947	145.5529425	338507587966205953	seth	2	1441.875854	134.6437442	Nov/21/2022 at 01:24:49	43
338507587966205953	seth	5	1488.506495	127.9710988	295390108365094913	RuckusTheory	4	1418.08555	158.9355114	Nov/21/2022 at 01:59:23	44
613483843537862675	Sam N	12	1563.344285	260.2366889	73879112166416384	CornBoy	1	1171.066807	189.4154908	Nov/21/2022 at 02:07:01	45
289217674708516865	Clutch1908	11	1930.716907	145.3022489	450031551791628298	AlfaEcho	0	1635.751571	204.4307783	Nov/21/2022 at 11:07:36	46
262121428550156289	JustAGrump	11	1651.882797	138.9732365	761613604469866496	BEAR	9	1378.562907	159.0010409	Nov/21/2022 at 11:21:04	47
289217674708516865	Clutch1908	5	1936.581837	143.5877874	761613604469866496	BEAR	3	1371.78327	156.6462705	Nov/21/2022 at 11:49:13	48
325855295345786882	Crazzy	15	1805.667296	196.081129	273289366321758210	hunter002_	4	1563.520714	213.6101514	Nov/21/2022 at 13:40:39	49
761613604469866496	BEAR	8	1490.741942	154.5607332	289217674708516865	Clutch1908	6	1837.916257	142.0642312	Nov/21/2022 at 13:49:04	50
613483843537862675	Sam N	6	1658.585853	229.33917	181805901412433920	BeefyMiniQuesadillas	1	1380.118401	250.5761984	Nov/21/2022 at 14:18:44	51
273289366321758210	hunter002_	10	1677.297229	187.5264121	262121428550156289	JustAGrump	6	1601.3415	132.5475704	Nov/21/2022 at 14:21:33	52
161618748728541184	jacre22	8	1609.836189	250.8533383	882818124825624636	HowieHour	6	1315.686032	224.6654209	Nov/21/2022 at 14:46:13	53
262121428550156289	JustAGrump	7	1631.268488	125.9147435	338507587966205953	seth	0	1460.467385	122.0746238	Nov/21/2022 at 14:52:12	54
613483843537862675	Sam N	7	1703.066413	210.9200603	181805901412433920	BeefyMiniQuesadillas	5	1328.983546	226.1494872	Nov/21/2022 at 14:52:45	55
273289366321758210	hunter002_	12	1740.989441	171.1951324	450031551791628298	AlfaEcho	2	1561.548641	182.8203881	Nov/21/2022 at 15:03:39	56
613483843537862675	Sam N	10	1750.209282	190.9188474	761613604469866496	BEAR	8	1463.1744	147.2227743	Nov/21/2022 at 15:28:29	57
338507587966205953	seth	7	1496.237713	116.7076022	761613604469866496	BEAR	6	1412.269724	137.2187297	Nov/21/2022 at 16:33:20	58
613483843537862675	Sam N	5	1804.927432	171.9521636	262121428550156289	JustAGrump	0	1605.456571	121.0786545	Nov/21/2022 at 16:35:39	59
521481166138769428	AJ3961	8	1591.913998	251.7653818	181805901412433920	BeefyMiniQuesadillas	0	1270.24436	206.9548034	Nov/21/2022 at 16:45:21	60
181805901412433920	BeefyMiniQuesadillas	5	1392.316098	184.5562985	761613604469866496	BEAR	4	1357.114421	131.3448939	Nov/21/2022 at 17:14:31	61
761613604469866496	BEAR	5	1399.482916	125.2699688	181805901412433920	BeefyMiniQuesadillas	0	1312.224363	166.0631416	Nov/21/2022 at 17:39:24	62
117697656519786497	Pokebunny	5	1717.735699	214.2064237	521481166138769428	AJ3961	0	1490.346423	218.7174638	Nov/21/2022 at 17:39:33	63
181805901412433920	BeefyMiniQuesadillas	4	1383.997775	158.3876742	963466522465038356	FullCount	1	1274.295559	247.6988869	Nov/21/2022 at 19:01:46	64
963466522465038356	FullCount	10	1430.314083	209.9903701	761613604469866496	BEAR	0	1357.033313	121.2530288	Nov/21/2022 at 19:43:18	65
295390108365094913	RuckusTheory	6	1472.689873	148.8242717	963466522465038356	FullCount	1	1339.600491	184.9964736	Nov/21/2022 at 20:22:40	66
210982819793469440	legendarybolt	13	1764.701941	201.3575214	338507587966205953	seth	1	1480.085668	113.883291	Nov/21/2022 at 20:52:19	67
210982819793469440	legendarybolt	11	1797.79773	186.1564918	338507587966205953	seth	0	1467.944156	111.6349511	Nov/21/2022 at 21:19:39	68
210982819793469440	legendarybolt	12	1821.78149	175.7461589	338507587966205953	seth	1	1458.185223	109.8290096	Nov/21/2022 at 21:51:39	69
305836365906706432	shobbs001	11	1634.982003	254.4691821	327635358865162241	gabuBabu	1	1365.017997	254.4691821	Nov/21/2022 at 21:52:58	70
305836365906706432	shobbs001	4	1705.488448	216.5218825	338507587966205953	seth	1	1442.040916	107.5419542	Nov/21/2022 at 22:22:39	71
521481166138769428	AJ3961	7	1551.136173	195.2564914	963466522465038356	FullCount	1	1293.931586	171.338897	Nov/21/2022 at 22:38:36	72
338507587966205953	seth	3	1488.374258	105.7343469	273289366321758210	hunter002_	1	1621.340555	162.0847663	Nov/21/2022 at 22:55:21	73
117697656519786497	Pokebunny	12	1801.90781	191.1632507	305836365906706432	shobbs001	2	1619.716747	192.6576317	Nov/21/2022 at 23:14:25	74
521481166138769428	AJ3961	12	1619.007062	173.0672457	338507587966205953	seth	0	1466.409874	102.9052379	Nov/21/2022 at 23:20:33	75
117697656519786497	Pokebunny	10	1886.087199	171.228872	289217674708516865	Clutch1908	7	1789.481094	134.4843346	Nov/21/2022 at 23:48:32	76
73879112166416384	CornBoy	10	1268.973194	172.5108871	963466522465038356	FullCount	0	1213.103837	159.1183907	Nov/21/2022 at 23:50:31	77
691105847429824584	ChrisToasty	11	1598.149644	240.106877	761613604469866496	BEAR	4	1336.315729	118.2635417	Nov/21/2022 at 23:57:20	78
289217674708516865	Clutch1908	12	1814.365878	128.7997185	521481166138769428	AJ3961	0	1579.86103	160.0872793	Nov/22/2022 at 00:11:31	79
493885737889038350	Matt	6	1512.393651	155.1432841	338507587966205953	seth	3	1439.522087	100.0747675	Nov/22/2022 at 00:14:08	80
73879112166416384	CornBoy	5	1324.116995	158.2194659	963466522465038356	FullCount	0	1165.468718	148.1256464	Nov/22/2022 at 00:17:47	81
493885737889038350	Matt	11	1557.706653	143.4555691	338507587966205953	seth	0	1419.542381	97.48967839	Nov/22/2022 at 00:34:34	82
493885737889038350	Matt	12	1589.630189	134.9589044	338507587966205953	seth	1	1403.996637	95.31889007	Nov/22/2022 at 00:34:42	83
521481166138769428	AJ3961	7	1674.475416	151.1491351	289217674708516865	Clutch1908	5	1753.231661	124.4529284	Nov/22/2022 at 00:47:25	84
521481166138769428	AJ3961	11	1690.420004	145.7982129	761613604469866496	BEAR	1	1326.027798	115.9868884	Nov/22/2022 at 00:52:43	85
73879112166416384	CornBoy	10	1395.418855	145.8531012	338507587966205953	seth	0	1377.126446	93.20712327	Nov/22/2022 at 00:57:58	86
213095868339847168	sneeky	11	1684.083523	237.5680285	493885737889038350	Matt	8	1547.61336	130.4383607	Nov/22/2022 at 01:28:00	87
336528791549640716	Stuffed Flatbread	3	1501.67773	226.8300196	370319083264278528	BMills7	1	1315.302386	252.5369715	Nov/22/2022 at 01:41:52	88
882818124825624636	HowieHour	10	1436.726902	206.146347	321112440123293697	Tenke	6	1289.72524	252.5356862	Nov/22/2022 at 02:23:12	89
210982819793469440	legendarybolt	10	1846.384604	168.7450701	108404996172701696	xanadude	0	1442.959993	261.8133242	Nov/22/2022 at 04:17:23	90
521481166138769428	AJ3961	11	1702.38668	142.4805052	147819776293470210	BarneyBlaster	0	1256.587769	203.5290196	Nov/22/2022 at 04:20:05	91
521481166138769428	AJ3961	8	1765.067183	135.275108	210982819793469440	legendarybolt	6	1759.279534	156.2338408	Nov/22/2022 at 05:06:59	92
521481166138769428	AJ3961	11	1773.216091	132.9175473	761613604469866496	BEAR	1	1319.816507	114.6981624	Nov/22/2022 at 09:03:22	93
465161170136072202	Cézarito	9	1942.774349	164.362083	289217674708516865	Clutch1908	1	1729.69972	119.8481142	Nov/22/2022 at 11:03:38	94
402644200115535874	bennyokay	9	1587.595049	243.1254762	761613604469866496	BEAR	5	1302.940541	112.3837426	Nov/22/2022 at 11:54:42	95
402644200115535874	bennyokay	11	1632.727727	217.4393425	761613604469866496	BEAR	8	1291.012186	110.4304042	Nov/22/2022 at 12:25:30	96
289217674708516865	Clutch1908	11	1743.103023	117.4809281	108404996172701696	xanadude	0	1392.462092	230.8395057	Nov/22/2022 at 12:26:13	97
289217674708516865	Clutch1908	10	1765.960129	113.8618347	402644200115535874	bennyokay	0	1563.69033	189.7729915	Nov/22/2022 at 13:19:57	98
289217674708516865	Clutch1908	6	1782.307233	110.9201164	402644200115535874	bennyokay	4	1522.800743	173.5814474	Nov/22/2022 at 13:51:08	99
273289366321758210	hunter002_	3	1654.199547	153.0380672	882818124825624636	HowieHour	0	1386.900462	186.4920673	Nov/22/2022 at 14:00:22	100
613483843537862675	Sam N	12	1819.580371	166.343843	181805901412433920	BeefyMiniQuesadillas	5	1371.222957	154.0839759	Nov/22/2022 at 14:21:08	101
613483843537862675	Sam N	10	1856.677868	155.0273926	273289366321758210	hunter002_	3	1622.232359	144.4067719	Nov/22/2022 at 14:57:01	102
370319083264278528	BMills7	8	1448.486827	212.2328864	181805901412433920	BeefyMiniQuesadillas	4	1317.342375	146.0310639	Nov/22/2022 at 15:02:59	103
289217674708516865	Clutch1908	6	1788.711293	109.6159656	338507587966205953	seth	2	1372.474408	92.71474339	Nov/22/2022 at 15:10:36	104
338507587966205953	seth	5	1393.670165	90.90602681	882818124825624636	HowieHour	4	1307.751334	166.0332194	Nov/22/2022 at 15:41:21	105
289217674708516865	Clutch1908	6	1822.789796	106.031195	613483843537862675	Sam N	4	1790.47788	143.4961705	Nov/22/2022 at 15:46:50	106
521481166138769428	AJ3961	11	1779.565038	131.1662758	761613604469866496	BEAR	1	1286.422803	109.661743	Nov/22/2022 at 16:18:12	107
181805901412433920	BeefyMiniQuesadillas	9	1379.235982	136.1177679	338507587966205953	seth	5	1368.865956	89.08940044	Nov/22/2022 at 16:21:57	108
613483843537862675	Sam N	15	1843.766698	133.9975905	289217674708516865	Clutch1908	2	1792.860637	102.6473983	Nov/22/2022 at 16:25:40	109
345026013253861396	BigNick	7	1652.920633	239.5101934	402644200115535874	bennyokay	3	1464.425268	163.5063078	Nov/22/2022 at 16:42:38	110
370319083264278528	BMills7	4	1522.108189	184.2480155	338507587966205953	seth	1	1353.93157	87.77675722	Nov/22/2022 at 16:58:07	111
402644200115535874	bennyokay	8	1511.301457	150.9393623	181805901412433920	BeefyMiniQuesadillas	1	1345.719778	129.223683	Nov/22/2022 at 17:17:07	112
370319083264278528	BMills7	8	1566.104161	167.6122507	338507587966205953	seth	3	1342.646714	86.64754624	Nov/22/2022 at 17:35:41	113
345026013253861396	BigNick	9	1769.455614	209.1781357	330320859229061122	Super63	5	1607.630864	197.7905913	Nov/22/2022 at 17:49:47	114
262121428550156289	JustAGrump	8	1635.659486	115.7650037	493885737889038350	Matt	6	1512.888802	123.6091205	Nov/22/2022 at 18:15:05	115
370319083264278528	BMills7	10	1596.611857	156.5185427	338507587966205953	seth	7	1333.567811	85.73420327	Nov/22/2022 at 18:27:06	116
330320859229061122	Super63	11	1681.677152	180.8902334	161618748728541184	jacre22	0	1497.447331	214.1452863	Nov/22/2022 at 18:59:58	117
262121428550156289	JustAGrump	10	1675.323372	112.3561778	345026013253861396	BigNick	0	1644.962781	184.9943121	Nov/22/2022 at 19:28:48	118
761613604469866496	BEAR	11	1321.298982	105.4132599	338507587966205953	seth	0	1311.885351	84.11519589	Nov/22/2022 at 19:49:12	119
330320859229061122	Super63	11	1734.377285	167.9402902	317495021106495488	duckydonne	5	1513.742452	210.4190327	Nov/22/2022 at 19:52:11	120
338507587966205953	seth	7	1330.981354	82.57879048	761613604469866496	BEAR	2	1291.835789	101.6133951	Nov/22/2022 at 20:18:35	121
330320859229061122	Super63	8	1748.398166	162.2158045	338507587966205953	seth	1	1327.034764	82.4917812	Nov/22/2022 at 20:46:02	122
963466522465038356	FullCount	5	1234.898214	144.1593649	150371434621829120	Cameron	2	1195.04714	262.2670939	Nov/22/2022 at 21:09:54	123
370319083264278528	BMills7	19	1619.032524	148.6408237	338507587966205953	seth	3	1320.124139	81.95413131	Nov/22/2022 at 21:38:19	124
370319083264278528	BMills7	12	1655.854164	139.6494166	402644200115535874	bennyokay	1	1473.432335	141.4854146	Nov/22/2022 at 21:59:53	125
273289366321758210	hunter002_	12	1684.854502	136.5690313	330320859229061122	Super63	11	1669.980894	150.7599459	Nov/22/2022 at 22:08:21	126
273289366321758210	hunter002_	13	1693.025881	134.2625461	963466522465038356	FullCount	0	1225.929732	141.3680162	Nov/22/2022 at 22:34:16	127
521481166138769428	AJ3961	3	1793.800804	127.4180442	402644200115535874	bennyokay	0	1457.133308	136.6380213	Nov/22/2022 at 22:51:45	128
370319083264278528	BMills7	10	1669.475573	135.3539584	338507587966205953	seth	4	1314.998903	81.65792046	Nov/22/2022 at 23:32:59	129
269913788038381570	remkey	12	1582.931802	256.7885844	321112440123293697	Tenke	1	1226.118256	227.8595871	Nov/22/2022 at 23:38:06	130
269913788038381570	remkey	11	1731.667591	214.2749769	370319083264278528	BMills7	0	1624.495521	130.1247791	Nov/23/2022 at 00:06:06	131
295390108365094913	RuckusTheory	9	1504.523376	139.5267152	338507587966205953	seth	3	1304.624933	80.76217305	Nov/23/2022 at 00:12:59	132
338507587966205953	seth	6	1325.096741	79.74382806	73879112166416384	CornBoy	4	1331.06677	136.0013677	Nov/23/2022 at 01:00:03	133
73879112166416384	CornBoy	6	1375.660907	127.4818242	338507587966205953	seth	4	1309.004927	78.66567956	Nov/23/2022 at 01:32:27	134
336528791549640716	Stuffed Flatbread	7	1549.677691	205.9020874	147819776293470210	BarneyBlaster	4	1216.418754	188.7320064	Nov/23/2022 at 01:57:18	135
262121428550156289	JustAGrump	8	1702.257171	108.1550305	370319083264278528	BMills7	4	1588.990261	123.190839	Nov/23/2022 at 02:00:51	136
493885737889038350	Matt	7	1548.682243	117.9256284	295390108365094913	RuckusTheory	3	1459.558692	131.0156079	Nov/23/2022 at 02:22:06	137
295390108365094913	RuckusTheory	12	1495.888133	126.7898172	831743197251633193	Sippin	0	1337.267294	235.181441	Nov/23/2022 at 04:12:14	138
117697656519786497	Pokebunny	11	1891.892063	168.9001396	761613604469866496	BEAR	1	1289.380099	101.5392887	Nov/23/2022 at 08:15:45	139
521481166138769428	AJ3961	2	1807.664083	123.8495742	295390108365094913	RuckusTheory	0	1482.14953	123.2825211	Nov/23/2022 at 10:06:09	140
325855295345786882	Crazzy	4	1884.696795	172.9902203	289217674708516865	Clutch1908	3	1769.165399	100.0472914	Nov/23/2022 at 12:52:44	141
117697656519786497	Pokebunny	9	1909.748809	162.8863517	317495021106495488	duckydonne	7	1488.171793	198.4043422	Nov/23/2022 at 13:18:11	142
269913788038381570	remkey	12	1866.342217	192.1728103	117697656519786497	Pokebunny	6	1830.958477	153.7657292	Nov/23/2022 at 14:05:59	143
82966494920577024	eirik	3	1634.982003	254.4691821	81252172813045760	Slimy	2	1365.017997	254.4691821	Nov/23/2022 at 14:14:25	144
89528231312490496	ViVi	10	1587.503558	253.332018	550268552234663937	erter	0	1253.273399	210.0635582	Nov/23/2022 at 14:44:45	145
89528231312490496	ViVi	10	1630.357534	230.8783806	550268552234663937	erter	0	1221.297909	197.6067189	Nov/23/2022 at 14:44:58	146
317495021106495488	duckydonne	14	1532.6849	179.637166	761613604469866496	BEAR	8	1276.068846	99.64544619	Nov/23/2022 at 14:48:23	147
89528231312490496	ViVi	13	1661.553927	213.1034231	761613604469866496	BEAR	7	1268.744843	98.75051576	Nov/23/2022 at 15:22:22	148
761613604469866496	BEAR	4	1297.197064	95.73119307	338507587966205953	seth	2	1290.661384	77.55448718	Nov/23/2022 at 15:55:07	149
273289366321758210	hunter002_	3	1714.919727	130.3514063	690353090456715284	Thanners	1	1415.359101	245.7754884	Nov/23/2022 at 16:28:32	150
761613604469866496	BEAR	13	1320.925081	92.98918168	338507587966205953	seth	11	1274.835111	76.49622002	Nov/23/2022 at 16:32:29	151
691105847429824584	ChrisToasty	9	1720.783104	211.3168799	213095868339847168	sneeky	4	1563.788505	209.7605428	Nov/23/2022 at 16:48:36	152
117697656519786497	Pokebunny	6	1869.358473	143.5306721	273289366321758210	hunter002_	2	1686.549735	124.4166646	Nov/23/2022 at 17:02:56	153
269913788038381570	remkey	13	1945.492918	173.1607139	325855295345786882	Crazzy	3	1819.390409	159.4728017	Nov/23/2022 at 17:22:29	154
330320859229061122	Super63	4	1746.508367	142.1274464	613483843537862675	Sam N	2	1783.101845	128.1481256	Nov/23/2022 at 17:22:43	155
761613604469866496	BEAR	11	1337.369357	91.02336506	963466522465038356	FullCount	0	1189.845486	132.5850313	Nov/23/2022 at 17:40:03	156
338507587966205953	seth	2	1292.335888	76.40733719	261184082984173568	faceman	1	1235.689632	246.2880369	Nov/23/2022 at 17:46:30	157
761613604469866496	BEAR	9	1350.666224	89.37282034	963466522465038356	FullCount	8	1162.948576	125.9481086	Nov/23/2022 at 18:24:14	158
273289366321758210	hunter002_	3	1740.901498	119.8215458	117697656519786497	Pokebunny	1	1797.260331	136.1106621	Nov/23/2022 at 18:30:27	159
691105847429824584	ChrisToasty	12	1776.925436	191.2543034	213095868339847168	sneeky	5	1508.340478	190.1714801	Nov/23/2022 at 18:32:47	160
330320859229061122	Super63	11	1757.206354	138.6602949	761613604469866496	BEAR	4	1346.041922	89.00232664	Nov/23/2022 at 19:12:15	161
691105847429824584	ChrisToasty	18	1803.553535	179.8130159	402644200115535874	bennyokay	5	1442.228297	132.8080458	Nov/23/2022 at 19:27:14	162
273289366321758210	hunter002_	20	1791.60767	116.1083078	465161170136072202	Cézarito	6	1847.735768	153.7002636	Nov/23/2022 at 19:50:55	163
761613604469866496	BEAR	5	1383.234673	88.70338919	330320859229061122	Super63	3	1664.68746	135.697704	Nov/23/2022 at 21:01:53	164
210982819793469440	legendarybolt	10	1773.280145	151.0834213	761613604469866496	BEAR	0	1378.176068	88.29014956	Nov/23/2022 at 21:30:07	165
138371176106950657	hellzhero	15	1743.030671	208.3504927	262121428550156289	JustAGrump	6	1670.674456	105.7005508	Nov/23/2022 at 21:38:47	166
338507587966205953	seth	10	1309.422121	76.29751046	621313026666004511	EddieO	0	1246.063288	244.1251385	Nov/23/2022 at 22:09:52	167
210982819793469440	legendarybolt	4	1812.57385	140.7286105	262121428550156289	JustAGrump	3	1650.442401	102.6397902	Nov/23/2022 at 22:16:14	168
963466522465038356	FullCount	5	1219.023156	120.1622128	338507587966205953	seth	4	1288.431563	75.63905138	Nov/23/2022 at 22:41:40	169
73879112166416384	CornBoy	7	1406.732718	120.8176385	338507587966205953	seth	5	1276.885445	74.8950742	Nov/23/2022 at 23:11:45	170
330320859229061122	Super63	5	1683.028061	130.6212287	73879112166416384	CornBoy	3	1391.88837	117.4162771	Nov/23/2022 at 23:40:35	171
963466522465038356	FullCount	7	1261.571815	114.4231289	338507587966205953	seth	5	1259.827534	74.13532151	Nov/23/2022 at 23:44:36	172
117697656519786497	Pokebunny	4	1803.244137	134.7803175	261184082984173568	faceman	0	1221.132933	237.319431	Nov/23/2022 at 23:52:09	173
325855295345786882	Crazzy	15	1849.878556	150.8612021	305836365906706432	shobbs001	5	1577.339279	176.8090327	Nov/24/2022 at 00:12:42	174
330320859229061122	Super63	8	1697.914988	126.6066171	73879112166416384	CornBoy	4	1379.630031	114.6655074	Nov/24/2022 at 00:16:45	175
338507587966205953	seth	1	1274.463837	73.37465134	963466522465038356	FullCount	0	1227.893011	109.3698858	Nov/24/2022 at 00:25:24	176
73879112166416384	CornBoy	6	1421.029267	110.3636312	295390108365094913	RuckusTheory	5	1434.499635	117.7618741	Nov/24/2022 at 01:26:20	177
338507587966205953	seth	3	1294.543709	73.22574597	213095868339847168	sneeky	1	1373.794974	174.543486	Nov/24/2022 at 02:06:11	178
295390108365094913	RuckusTheory	11	1457.134058	113.6646703	882818124825624636	HowieHour	1	1265.299515	153.1862129	Nov/24/2022 at 03:54:06	179
305836365906706432	shobbs001	14	1614.025387	163.0321308	761613604469866496	BEAR	4	1367.909704	87.21177225	Nov/24/2022 at 10:41:36	180
305836365906706432	shobbs001	11	1660.008826	151.6714904	317495021106495488	duckydonne	0	1477.969029	164.0775324	Nov/24/2022 at 11:18:18	181
305836365906706432	shobbs001	3	1733.034593	142.3470747	117697656519786497	Pokebunny	2	1745.239096	128.4604997	Nov/24/2022 at 12:04:20	182
305836365906706432	shobbs001	13	1769.318285	135.3195646	89528231312490496	ViVi	2	1586.863373	186.9525097	Nov/24/2022 at 14:22:15	183
761613604469866496	BEAR	10	1387.694936	86.4975683	689137796648271998	antoniogr98	0	1290.019163	236.7219172	Nov/24/2022 at 14:24:52	184
210982819793469440	legendarybolt	5	1853.59605	132.312303	305836365906706432	shobbs001	2	1731.180265	127.9249427	Nov/24/2022 at 15:52:18	185
402644200115535874	bennyokay	18	1479.152714	125.1187503	761613604469866496	BEAR	7	1371.306848	84.93092663	Nov/24/2022 at 17:55:50	186
613483843537862675	Sam N	11	1798.500368	125.3740857	603764155203321856	Bj1447594	10	1436.970318	255.5488482	Nov/24/2022 at 20:10:31	187
761613604469866496	BEAR	13	1389.414607	84.07591595	603764155203321856	Bj1447594	11	1292.824185	209.616298	Nov/24/2022 at 20:49:50	188
761613604469866496	BEAR	3	1402.198398	83.11086445	603764155203321856	Bj1447594	1	1224.220416	182.8667665	Nov/24/2022 at 21:29:45	189
761613604469866496	BEAR	11	1419.266758	82.56299339	210897156213571584	Exeloar	3	1307.483331	233.7849728	Nov/24/2022 at 22:06:01	190
170912002481455104	MattyIce	9	1566.66641	257.382362	603764155203321856	Bj1447594	4	1193.815625	174.1241978	Nov/24/2022 at 22:13:14	191
691105847429824584	ChrisToasty	4	1873.020893	162.2738702	613483843537862675	Sam N	3	1762.949677	120.0124268	Nov/24/2022 at 22:20:33	192
